latitude,longitude,k
28.75,81.22,295.93658
28.75,81.23,301.73892
28.75,81.24,297.7599
28.75,81.25,297.29947
28.75,81.26,303.879
28.75,81.27,309.81284
28.75,81.28,308.74976
28.75,81.29,298.34225
28.75,81.35000000000001,341.8568
28.75,81.36,335.63528
28.75,81.37,301.0183
28.75,81.38,297.81424
28.75,81.39,379.12637
28.75,81.41,401.22983
28.75,81.43,442.0446
28.75,81.44,358.7915
28.75,81.45,286.24057
28.75,81.46000000000001,446.83932
28.75,81.47,381.04724
28.75,81.48,386.39282
28.75,81.49,392.47754
28.75,81.5,310.87347
28.75,81.51,352.10928
28.75,81.52,387.57562
28.75,81.54,386.11234
28.75,81.55,374.0915
28.75,81.56,352.5566
28.75,81.57000000000001,368.8821
28.75,81.58,334.3627
28.75,81.59,310.97488
28.75,81.60000000000001,333.3325
28.75,81.61,313.9656
28.75,81.62,283.15042
28.75,81.63,240.41415
28.75,81.64,275.7464
28.75,81.65,284.24957
28.75,81.66,257.9681
28.75,81.67,263.6458
28.75,81.68,283.7504
28.75,81.69,281.169
28.75,81.7,303.26895
28.75,81.71000000000001,295.81387
28.75,81.72,296.47925
28.75,81.73,325.73398
28.75,81.74,351.57782
28.75,81.75,402.13086
28.75,81.76,399.52283
28.75,81.77,453.60425
28.75,81.79,420.31287
28.75,81.8,404.6294
28.75,81.81,356.3906
28.75,81.82000000000001,338.1308
28.75,81.83,368.46783
28.75,81.84,411.22574
28.75,81.85000000000001,381.62222
28.75,81.86,385.72217
28.75,81.87,431.4742
28.75,81.88,431.40173
28.75,81.89,432.45312
28.75,81.9,398.47153
28.75,81.91,372.2382
28.75,81.92,406.79773
28.75,81.93,414.31497
28.75,81.94,383.97968
28.75,81.95,414.17065
28.75,81.96000000000001,432.7663
28.75,81.97,385.7085
28.75,81.98,390.45578
28.75,81.99,378.50693
28.75,82.0,408.2909
28.75,82.01,382.61105
28.75,82.02,426.7399
28.75,82.03,434.52066
28.75,82.04,429.60562
28.75,82.05,395.67664
28.75,82.06,381.20477
28.75,82.07000000000001,403.82962
28.75,82.08,410.9948
28.75,82.09,425.53885
28.75,82.10000000000001,450.27423
28.75,82.11,490.581
28.75,82.12,481.2269
28.75,82.13,441.81827
28.75,82.14,475.41965
28.75,82.15,481.14062
28.75,82.16,475.5298
28.75,82.17,471.256
28.75,82.18,478.14407
28.75,82.19,508.4193
28.75,82.2,462.85953
28.75,82.21000000000001,490.79886
28.75,82.22,512.48975
28.75,82.23,488.60037
28.75,82.26,437.02527
28.75,82.27,480.08737
28.75,82.28,436.3665
28.75,82.29,420.1204
28.75,82.3,430.01172
28.75,82.31,421.20877
28.75,82.32000000000001,444.40366
28.75,82.33,511.06332
28.75,82.34,516.4749
28.75,82.35000000000001,417.74515
28.75,82.36,426.50812
28.75,82.37,413.92258
28.75,82.38,347.8485
28.75,82.39,411.69162
28.75,82.4,434.353
28.75,82.41,506.32092
28.75,82.42,473.06165
28.75,82.64,415.9433
28.75,82.65,397.08673
28.75,82.66,447.56506
28.75,82.67,438.64417
28.75,82.68,421.41815
28.75,82.89,432.5346
28.75,83.68,309.65533
28.75,83.69,296.19153
28.75,83.7,337.7161
28.75,83.71000000000001,312.98013
28.75,83.72,323.5445
28.75,83.73,320.67313
28.76,80.19,146.08066
28.76,80.2,153.06458
28.76,80.21000000000001,158.11021
28.76,80.22,153.75404
28.76,80.23,143.7143
28.76,80.24,137.22276
28.76,80.25,130.2814
28.76,80.26,131.19916
28.76,80.27,132.63734
28.76,80.28,141.2702
28.76,80.29,148.70256
28.76,80.3,127.8924
28.76,80.31,139.08862
28.76,80.34,103.55356
28.76,80.35000000000001,107.08294
28.76,80.36,108.89233
28.76,80.37,118.08742
28.76,80.38,118.64304
28.76,80.39,119.42492
28.76,80.4,154.45284
28.76,80.41,168.83224
28.76,80.45,174.57355
28.76,80.47,181.26938
28.76,80.48,171.19841
28.76,80.49,164.18488
28.76,80.5,129.10489
28.76,80.51,130.53864
28.76,80.52,131.45117
28.76,80.53,164.02429
28.76,80.54,196.60329
28.76,80.55,257.53738
28.76,80.56,243.29579
28.76,80.57000000000001,235.23842
28.76,80.58,223.36526
28.76,80.59,219.37767
28.76,80.60000000000001,222.0067
28.76,80.61,221.50114
28.76,80.63,202.07841
28.76,80.64,187.8405
28.76,80.65,196.31424
28.76,80.66,197.89731
28.76,80.67,196.45262
28.76,80.68,214.81061
28.76,80.69,187.51833
28.76,80.7,184.91017
28.76,80.71000000000001,175.63477
28.76,80.72,184.4166
28.76,80.73,190.58466
28.76,80.74,195.73053
28.76,80.75,190.1521
28.76,80.76,201.36232
28.76,80.77,202.08258
28.76,80.78,241.06892
28.76,80.79,208.6104
28.76,80.8,210.69768
28.76,80.81,204.2935
28.76,80.82000000000001,207.45836
28.76,80.83,194.27725
28.76,80.84,199.80782
28.76,80.85000000000001,174.81282
28.76,80.89,211.3446
28.76,80.9,225.60562
28.76,80.91,221.1904
28.76,81.09,329.90756
28.76,81.10000000000001,364.36438
28.76,81.11,395.89487
28.76,81.12,317.7937
28.76,81.13,279.60208
28.76,81.14,278.6862
28.76,81.15,313.08478
28.76,81.16,323.982
28.76,81.17,333.6856
28.76,81.18,296.58734
28.76,81.19,319.59827
28.76,81.2,303.70026
28.76,81.21000000000001,294.81458
28.76,81.22,284.17822
28.76,81.23,269.2432
28.76,81.24,232.98225
28.76,81.25,285.55658
28.76,81.26,277.57617
28.76,81.27,306.27823
28.76,81.28,370.67264
28.76,81.29,295.51474
28.76,81.3,311.01718
28.76,81.31,366.09787
28.76,81.32000000000001,378.21652
28.76,81.33,326.6529
28.76,81.34,378.54703
28.76,81.35000000000001,366.61163
28.76,81.36,340.94492
28.76,81.37,365.54437
28.76,81.39,362.78958
28.76,81.4,383.28586
28.76,81.41,379.61557
28.76,81.42,377.16644
28.76,81.43,357.51276
28.76,81.44,322.01968
28.76,81.45,336.81027
28.76,81.47,399.4937
28.76,81.48,383.7194
28.76,81.49,353.92917
28.76,81.5,420.18652
28.76,81.51,430.21732
28.76,81.52,417.47214
28.76,81.53,335.60092
28.76,81.54,375.36908
28.76,81.55,403.74774
28.76,81.56,347.77182
28.76,81.57000000000001,344.9142
28.76,81.58,315.56476
28.76,81.59,308.81097
28.76,81.60000000000001,316.88437
28.76,81.61,307.44672
28.76,81.62,282.87698
28.76,81.63,254.26408
28.76,81.64,273.52673
28.76,81.65,215.25398
28.76,81.66,251.22865
28.76,81.67,251.59718
28.76,81.68,273.54465
28.76,81.69,283.57416
28.76,81.7,307.79062
28.76,81.71000000000001,306.47662
28.76,81.72,305.96158
28.76,81.73,329.06787
28.76,81.74,374.12256
28.76,81.75,369.81396
28.76,81.78,391.8715
28.76,81.79,383.81342
28.76,81.8,377.8559
28.76,81.81,341.52588
28.76,81.82000000000001,316.0223
28.76,81.83,393.82877
28.76,81.84,367.9065
28.76,81.85000000000001,338.86243
28.76,81.86,364.52527
28.76,81.87,411.2992
28.76,81.88,424.9502
28.76,81.89,416.58466
28.76,81.9,401.92862
28.76,81.91,399.43753
28.76,81.92,439.99857
28.76,81.93,435.4315
28.76,81.94,412.60388
28.76,81.95,403.0351
28.76,81.96000000000001,446.44632
28.76,81.97,403.03583
28.76,81.98,406.4982
28.76,81.99,422.4581
28.76,82.0,423.95502
28.76,82.01,444.46005
28.76,82.02,403.85834
28.76,82.03,416.25156
28.76,82.04,385.8276
28.76,82.05,425.5155
28.76,82.06,430.40445
28.76,82.07000000000001,427.9893
28.76,82.08,424.87994
28.76,82.09,457.91614
28.76,82.10000000000001,482.30325
28.76,82.11,501.43277
28.76,82.12,479.14572
28.76,82.13,472.1614
28.76,82.14,453.61664
28.76,82.15,528.35925
28.76,82.16,503.96606
28.76,82.17,514.7226
28.76,82.18,517.42535
28.76,82.19,464.77917
28.76,82.2,479.1797
28.76,82.21000000000001,506.2735
28.76,82.23,453.16373
28.76,82.24,470.19458
28.76,82.25,452.86542
28.76,82.26,436.68732
28.76,82.27,415.28906
28.76,82.28,400.6914
28.76,82.29,489.18823
28.76,82.3,477.71954
28.76,82.31,510.12665
28.76,82.32000000000001,532.4852
28.76,82.33,475.3183
28.76,82.34,421.38498
28.76,82.35000000000001,368.97867
28.76,82.36,348.3709
28.76,82.37,358.49994
28.76,82.38,402.1429
28.76,82.39,474.73367
28.76,82.4,458.71072
28.76,82.41,456.3788
28.76,82.42,454.67947
28.76,82.51,430.91614
28.76,82.55,456.08026
28.76,82.56,450.14435
28.76,82.64,400.07376
28.76,82.65,426.7279
28.76,82.66,426.34677
28.76,82.67,423.15698
28.76,82.68,438.36282
28.76,83.68,365.58887
28.76,83.69,265.74417
28.76,83.7,284.6396
28.76,83.71000000000001,323.3612
28.76,83.72,303.7174
28.77,80.18,141.68784
28.77,80.19,149.39574
28.77,80.2,168.96742
28.77,80.21000000000001,158.36624
28.77,80.22,142.18059
28.77,80.23,135.50136
28.77,80.24,136.65099
28.77,80.25,136.85289
28.77,80.26,137.96555
28.77,80.27,142.79497
28.77,80.28,142.62907
28.77,80.29,134.20428
28.77,80.3,128.61703
28.77,80.31,136.49971
28.77,80.34,110.99551
28.77,80.35000000000001,117.89125
28.77,80.36,122.0042
28.77,80.37,108.737625
28.77,80.38,116.90587
28.77,80.39,139.42662
28.77,80.4,167.71242
28.77,80.41,162.01628
28.77,80.45,163.40048
28.77,80.47,184.2685
28.77,80.48,187.44107
28.77,80.49,162.76779
28.77,80.5,130.88596
28.77,80.51,142.1602
28.77,80.52,160.64435
28.77,80.53,200.76672
28.77,80.54,245.34442
28.77,80.55,235.72855
28.77,80.56,224.41508
28.77,80.57000000000001,217.50337
28.77,80.58,226.33638
28.77,80.59,240.9921
28.77,80.60000000000001,247.46541
28.77,80.61,236.64851
28.77,80.62,228.81084
28.77,80.63,217.55696
28.77,80.64,192.34561
28.77,80.65,202.48738
28.77,80.66,190.54254
28.77,80.67,176.64761
28.77,80.68,230.79477
28.77,80.69,177.93822
28.77,80.7,195.83301
28.77,80.71000000000001,175.08733
28.77,80.72,184.01599
28.77,80.73,190.35628
28.77,80.74,191.02263
28.77,80.75,188.00792
28.77,80.79,240.44067
28.77,80.8,212.6959
28.77,80.81,200.7744
28.77,80.82000000000001,196.21745
28.77,80.83,251.36688
28.77,80.84,248.36678
28.77,81.11,337.53415
28.77,81.12,263.81497
28.77,81.13,294.3583
28.77,81.14,331.1151
28.77,81.15,289.04645
28.77,81.16,279.28546
28.77,81.18,353.6275
28.77,81.19,375.9683
28.77,81.2,331.44543
28.77,81.21000000000001,296.8482
28.77,81.22,306.06284
28.77,81.23,269.69995
28.77,81.24,250.6312
28.77,81.25,313.62817
28.77,81.26,347.87277
28.77,81.27,356.82132
28.77,81.28,369.31348
28.77,81.3,352.2476
28.77,81.31,328.98972
28.77,81.32000000000001,312.221
28.77,81.33,345.4208
28.77,81.34,332.6645
28.77,81.35000000000001,352.5627
28.77,81.36,367.849
28.77,81.37,358.65063
28.77,81.38,358.6888
28.77,81.39,396.85733
28.77,81.4,388.14282
28.77,81.41,399.05112
28.77,81.42,401.24725
28.77,81.45,337.17026
28.77,81.47,402.55487
28.77,81.48,398.01773
28.77,81.49,421.5214
28.77,81.5,425.7203
28.77,81.51,376.87524
28.77,81.52,398.14288
28.77,81.53,393.24567
28.77,81.54,376.48566
28.77,81.55,344.0125
28.77,81.56,327.82416
28.77,81.57000000000001,322.40118
28.77,81.58,297.7964
28.77,81.59,306.14017
28.77,81.60000000000001,298.97595
28.77,81.61,307.29092
28.77,81.62,259.1554
28.77,81.63,265.77466
28.77,81.64,257.8222
28.77,81.65,264.81677
28.77,81.66,272.378
28.77,81.67,271.09808
28.77,81.68,254.37648
28.77,81.69,298.9885
28.77,81.7,300.4508
28.77,81.71000000000001,328.8346
28.77,81.72,344.258
28.77,81.73,312.56207
28.77,81.74,319.93198
28.77,81.75,354.745
28.77,81.76,350.50125
28.77,81.77,399.4194
28.77,81.78,359.30176
28.77,81.79,376.77103
28.77,81.8,367.1639
28.77,81.81,355.5473
28.77,81.82000000000001,318.99786
28.77,81.83,365.04178
28.77,81.84,377.28186
28.77,81.85000000000001,323.84958
28.77,81.86,378.6191
28.77,81.87,411.1579
28.77,81.89,454.9526
28.77,81.9,433.14563
28.77,81.91,418.57758
28.77,81.92,426.08698
28.77,81.93,434.78458
28.77,81.94,427.49008
28.77,81.95,445.05463
28.77,81.96000000000001,455.3906
28.77,81.97,439.89355
28.77,81.98,422.4114
28.77,81.99,417.68973
28.77,82.0,392.48282
28.77,82.01,371.53522
28.77,82.02,373.4107
28.77,82.03,413.36536
28.77,82.04,419.89322
28.77,82.05,461.46915
28.77,82.06,479.4913
28.77,82.07000000000001,458.35236
28.77,82.08,430.34375
28.77,82.09,431.7061
28.77,82.10000000000001,436.9947
28.77,82.11,464.9061
28.77,82.12,462.4818
28.77,82.13,503.5155
28.77,82.14,475.37704
28.77,82.17,509.44824
28.77,82.18,456.51752
28.77,82.19,475.66922
28.77,82.2,495.41678
28.77,82.25,468.96063
28.77,82.26,471.59512
28.77,82.27,465.34518
28.77,82.28,394.1287
28.77,82.29,370.95502
28.77,82.3,486.13458
28.77,82.31,477.93442
28.77,82.32000000000001,372.5929
28.77,82.33,471.7049
28.77,82.34,437.7896
28.77,82.35000000000001,353.1229
28.77,82.36,425.6572
28.77,82.37,495.21225
28.77,82.38,479.2909
28.77,82.39,441.98007
28.77,82.4,489.05112
28.77,82.41,505.2494
28.77,82.42,518.98694
28.77,82.43,423.77753
28.77,82.47,417.49738
28.77,82.49,485.54724
28.77,82.5,510.0353
28.77,82.51,493.73276
28.77,82.52,459.34787
28.77,82.53,481.71826
28.77,82.54,447.92026
28.77,82.55,452.64383
28.77,82.56,464.0816
28.77,82.57000000000001,455.1723
28.77,82.58,482.3257
28.77,82.66,419.10904
28.77,82.67,430.1254
28.77,82.68,428.5839
28.77,83.7,281.32593
28.77,83.71000000000001,279.05392
28.77,83.72,299.62036
28.77,83.73,298.3881
28.78,80.16,159.16609
28.78,80.17,161.79568
28.78,80.18,156.3739
28.78,80.19,154.5867
28.78,80.2,163.9933
28.78,80.21000000000001,178.94278
28.78,80.22,148.0014
28.78,80.23,132.44724
28.78,80.24,130.03516
28.78,80.25,133.63121
28.78,80.26,141.59825
28.78,80.27,128.03012
28.78,80.28,135.50351
28.78,80.29,134.87907
28.78,80.3,159.41469
28.78,80.32000000000001,164.00002
28.78,80.33,153.68132
28.78,80.34,123.66552
28.78,80.35000000000001,118.73068
28.78,80.36,120.733406
28.78,80.37,117.956924
28.78,80.38,139.61896
28.78,80.39,154.93735
28.78,80.4,165.52444
28.78,80.41,188.8435
28.78,80.45,174.32079
28.78,80.46000000000001,178.92595
28.78,80.47,190.37137
28.78,80.48,184.82935
28.78,80.49,169.43242
28.78,80.5,147.48175
28.78,80.51,155.25821
28.78,80.52,170.55324
28.78,80.53,194.58224
28.78,80.54,243.2908
28.78,80.55,250.93243
28.78,80.56,233.52335
28.78,80.57000000000001,208.40938
28.78,80.58,207.9046
28.78,80.59,203.55998
28.78,80.60000000000001,212.70912
28.78,80.61,212.94392
28.78,80.62,224.7607
28.78,80.63,230.05437
28.78,80.64,196.29866
28.78,80.65,169.91061
28.78,80.66,175.68881
28.78,80.67,180.87187
28.78,80.68,180.987
28.78,80.69,183.04773
28.78,80.7,202.37367
28.78,80.71000000000001,182.25194
28.78,80.72,186.50757
28.78,80.73,180.74474
28.78,80.74,193.3098
28.78,80.75,185.12793
28.78,81.06,410.01797
28.78,81.07000000000001,402.37744
28.78,81.08,433.45782
28.78,81.10000000000001,328.2849
28.78,81.12,283.57803
28.78,81.13,353.16342
28.78,81.15,285.9368
28.78,81.16,334.70636
28.78,81.17,359.38013
28.78,81.18,354.30118
28.78,81.19,319.92844
28.78,81.2,321.11594
28.78,81.21000000000001,320.06454
28.78,81.22,320.70218
28.78,81.23,299.5156
28.78,81.24,307.65204
28.78,81.25,309.18948
28.78,81.28,360.7088
28.78,81.29,331.76654
28.78,81.3,353.51416
28.78,81.31,341.32996
28.78,81.32000000000001,288.9897
28.78,81.33,281.79358
28.78,81.34,355.25256
28.78,81.35000000000001,363.96625
28.78,81.36,386.3432
28.78,81.37,373.4756
28.78,81.38,354.14688
28.78,81.39,383.5396
28.78,81.4,381.65863
28.78,81.41,395.83835
28.78,81.42,393.1353
28.78,81.43,384.62836
28.78,81.44,334.40918
28.78,81.45,303.2213
28.78,81.46000000000001,343.76428
28.78,81.47,402.1243
28.78,81.48,404.5094
28.78,81.49,380.3918
28.78,81.5,392.15125
28.78,81.51,365.83603
28.78,81.52,409.9121
28.78,81.53,411.36865
28.78,81.54,344.4534
28.78,81.55,325.99292
28.78,81.56,318.54837
28.78,81.57000000000001,320.69836
28.78,81.58,311.69858
28.78,81.59,298.69214
28.78,81.60000000000001,278.52206
28.78,81.61,283.5181
28.78,81.62,281.80316
28.78,81.63,275.93222
28.78,81.64,272.48102
28.78,81.65,273.62692
28.78,81.66,273.88538
28.78,81.67,273.58472
28.78,81.68,253.285
28.78,81.69,233.74332
28.78,81.7,292.34933
28.78,81.71000000000001,295.07602
28.78,81.72,301.16962
28.78,81.73,326.14615
28.78,81.74,309.6886
28.78,81.75,366.151
28.78,81.76,339.56683
28.78,81.77,346.52945
28.78,81.78,361.35568
28.78,81.79,331.4005
28.78,81.8,375.85004
28.78,81.81,362.58365
28.78,81.82000000000001,350.859
28.78,81.83,377.95258
28.78,81.84,385.59686
28.78,81.85000000000001,397.12015
28.78,81.86,371.43793
28.78,81.87,363.53064
28.78,81.88,363.79965
28.78,81.89,402.5894
28.78,81.9,417.9586
28.78,81.92,434.0792
28.78,81.93,435.49988
28.78,81.95,443.95206
28.78,81.96000000000001,398.28702
28.78,81.97,430.59036
28.78,81.98,395.99783
28.78,81.99,367.63623
28.78,82.0,371.2369
28.78,82.01,426.57727
28.78,82.02,438.62653
28.78,82.03,445.1369
28.78,82.04,453.98734
28.78,82.05,398.9714
28.78,82.06,413.1399
28.78,82.07000000000001,444.6643
28.78,82.08,453.00864
28.78,82.09,441.3615
28.78,82.10000000000001,405.8956
28.78,82.11,478.51025
28.78,82.14,478.8894
28.78,82.16,490.80923
28.78,82.17,515.2309
28.78,82.18,442.0814
28.78,82.19,492.41412
28.78,82.22,562.54315
28.78,82.23,449.4173
28.78,82.27,478.5477
28.78,82.28,398.9887
28.78,82.29,379.20474
28.78,82.3,332.67203
28.78,82.31,354.46277
28.78,82.32000000000001,346.71152
28.78,82.33,367.88593
28.78,82.34,370.58426
28.78,82.35000000000001,380.97827
28.78,82.36,402.85037
28.78,82.37,430.36575
28.78,82.38,410.89307
28.78,82.39,397.0511
28.78,82.4,447.51523
28.78,82.41,421.31915
28.78,82.47,468.7464
28.78,82.48,473.72144
28.78,82.49,460.17
28.78,82.5,451.843
28.78,82.51,484.43582
28.78,82.52,448.57834
28.78,82.53,474.7565
28.78,82.54,463.19836
28.78,82.66,423.44553
28.78,82.67,401.1939
28.78,82.68,411.53232
28.78,82.69,390.4347
28.78,83.72,303.8098
28.78,83.73,304.04352
28.78,83.75,357.35547
28.79,80.16,170.02861
28.79,80.17,162.43257
28.79,80.18,164.3734
28.79,80.19,158.90771
28.79,80.2,197.49164
28.79,80.21000000000001,194.0963
28.79,80.22,219.15247
28.79,80.23,141.17642
28.79,80.24,132.50227
28.79,80.25,141.58588
28.79,80.26,138.82286
28.79,80.27,147.42424
28.79,80.28,159.56978
28.79,80.29,188.09225
28.79,80.35000000000001,136.90388
28.79,80.36,114.30551
28.79,80.37,122.27037
28.79,80.38,163.41374
28.79,80.39,168.0262
28.79,80.41,178.89575
28.79,80.42,171.31726
28.79,80.43,170.09712
28.79,80.46000000000001,176.04683
28.79,80.47,181.0015
28.79,80.48,194.24548
28.79,80.49,194.4395
28.79,80.5,145.09276
28.79,80.51,149.28769
28.79,80.52,181.5697
28.79,80.53,199.84438
28.79,80.54,217.64507
28.79,80.55,217.65659
28.79,80.56,206.91008
28.79,80.57000000000001,205.73138
28.79,80.58,194.3465
28.79,80.59,193.34052
28.79,80.60000000000001,200.88676
28.79,80.61,206.24934
28.79,80.62,217.03688
28.79,80.63,200.57605
28.79,80.64,179.69928
28.79,80.65,180.56575
28.79,80.66,166.33554
28.79,80.67,175.69696
28.79,80.68,184.8778
28.79,80.69,182.58931
28.79,80.7,196.42656
28.79,80.71000000000001,186.81549
28.79,80.72,185.692
28.79,80.84,288.78156
28.79,81.06,341.8751
28.79,81.11,365.8168
28.79,81.12,319.4719
28.79,81.14,328.9681
28.79,81.15,377.92813
28.79,81.18,346.51196
28.79,81.19,337.4355
28.79,81.2,334.23584
28.79,81.21000000000001,334.76926
28.79,81.22,329.9315
28.79,81.23,302.1093
28.79,81.24,304.68353
28.79,81.25,384.52884
28.79,81.3,404.9867
28.79,81.31,378.31
28.79,81.32000000000001,308.9547
28.79,81.33,280.378
28.79,81.34,347.42233
28.79,81.35000000000001,401.1997
28.79,81.36,339.39633
28.79,81.37,427.24643
28.79,81.38,409.40613
28.79,81.39,417.19296
28.79,81.4,422.60062
28.79,81.41,431.874
28.79,81.42,454.0494
28.79,81.43,432.37595
28.79,81.44,386.31754
28.79,81.45,338.31845
28.79,81.46000000000001,346.8496
28.79,81.47,409.05414
28.79,81.48,439.9302
28.79,81.49,377.68616
28.79,81.5,393.213
28.79,81.51,378.83768
28.79,81.54,334.27518
28.79,81.55,314.98892
28.79,81.56,335.59558
28.79,81.57000000000001,331.46622
28.79,81.58,296.8246
28.79,81.59,291.95242
28.79,81.60000000000001,288.96222
28.79,81.61,288.146
28.79,81.62,288.8814
28.79,81.63,301.15338
28.79,81.64,293.1594
28.79,81.65,295.28848
28.79,81.66,261.22836
28.79,81.67,243.25609
28.79,81.68,239.1351
28.79,81.69,245.6486
28.79,81.7,265.25516
28.79,81.71000000000001,250.73506
28.79,81.72,291.21024
28.79,81.73,334.46188
28.79,81.74,314.2251
28.79,81.75,341.89725
28.79,81.76,348.18796
28.79,81.77,321.1119
28.79,81.78,356.6305
28.79,81.79,353.10843
28.79,81.8,387.99548
28.79,81.81,384.7299
28.79,81.82000000000001,403.04642
28.79,81.83,419.6532
28.79,81.84,397.123
28.79,81.85000000000001,394.52075
28.79,81.86,364.9816
28.79,81.87,372.85388
28.79,81.88,395.11777
28.79,81.89,425.35764
28.79,81.9,438.50098
28.79,81.91,430.8267
28.79,81.92,419.77313
28.79,81.93,438.25333
28.79,81.94,415.4376
28.79,81.95,399.76254
28.79,81.96000000000001,400.05484
28.79,81.97,371.1935
28.79,81.98,383.61444
28.79,81.99,374.22098
28.79,82.0,425.9392
28.79,82.01,430.06833
28.79,82.02,373.2727
28.79,82.03,403.12616
28.79,82.04,450.48117
28.79,82.05,400.31134
28.79,82.06,411.83496
28.79,82.07000000000001,427.24994
28.79,82.08,466.96622
28.79,82.09,458.22116
28.79,82.10000000000001,462.2869
28.79,82.11,441.52933
28.79,82.12,404.25577
28.79,82.13,423.42145
28.79,82.14,424.9085
28.79,82.15,443.0241
28.79,82.16,458.26736
28.79,82.17,479.4631
28.79,82.18,498.93695
28.79,82.19,466.49313
28.79,82.2,468.2399
28.79,82.23,486.64786
28.79,82.24,447.70447
28.79,82.25,437.8058
28.79,82.26,458.66406
28.79,82.27,493.5732
28.79,82.28,452.87817
28.79,82.29,386.21524
28.79,82.3,384.94016
28.79,82.31,428.96957
28.79,82.32000000000001,461.82974
28.79,82.33,448.9932
28.79,82.34,378.7876
28.79,82.35000000000001,365.9556
28.79,82.36,364.61343
28.79,82.37,382.37848
28.79,82.38,390.72076
28.79,82.39,412.59415
28.79,82.4,447.83395
28.79,82.41,459.72308
28.79,82.42,468.70895
28.79,82.45,476.12686
28.79,82.47,528.51404
28.79,82.48,462.1391
28.79,82.49,429.49344
28.79,82.5,451.0275
28.79,82.51,479.86148
28.79,82.52,449.17584
28.79,82.66,430.01535
28.79,82.68,397.79807
28.79,82.69,423.62155
28.79,82.7,451.8018
28.79,83.78,378.2238
28.79,83.79,381.0929
28.8,80.14,171.55165
28.8,80.15,167.25285
28.8,80.16,158.18826
28.8,80.17,166.06189
28.8,80.18,179.08748
28.8,80.19,182.51706
28.8,80.23,165.87688
28.8,80.24,153.21451
28.8,80.25,171.64091
28.8,80.29,176.5421
28.8,80.3,190.38629
28.8,80.35000000000001,122.101074
28.8,80.36,110.2035
28.8,80.37,111.1922
28.8,80.38,164.42458
28.8,80.39,148.1499
28.8,80.4,165.88138
28.8,80.48,160.61678
28.8,80.49,132.0541
28.8,80.5,126.21345
28.8,80.51,143.64789
28.8,80.52,191.59805
28.8,80.53,227.01411
28.8,80.54,236.65028
28.8,80.55,239.60854
28.8,80.56,228.89368
28.8,80.57000000000001,229.93512
28.8,80.58,211.37956
28.8,80.59,214.2978
28.8,80.60000000000001,211.46239
28.8,80.61,197.03693
28.8,80.62,198.5293
28.8,80.63,211.757
28.8,80.64,187.0013
28.8,80.65,178.7034
28.8,80.66,184.55737
28.8,80.67,196.13435
28.8,80.68,175.88876
28.8,80.71000000000001,219.41037
28.8,80.72,196.82056
28.8,80.81,297.6596
28.8,80.82000000000001,280.72604
28.8,80.83,257.0685
28.8,80.84,275.23126
28.8,81.06,333.00153
28.8,81.07000000000001,382.29288
28.8,81.09,313.74927
28.8,81.10000000000001,316.1301
28.8,81.13,383.99918
28.8,81.14,338.0267
28.8,81.15,371.51462
28.8,81.16,328.54654
28.8,81.17,325.64294
28.8,81.18,336.657
28.8,81.19,354.68018
28.8,81.2,401.19952
28.8,81.21000000000001,336.72043
28.8,81.22,345.77448
28.8,81.23,343.90695
28.8,81.25,376.61505
28.8,81.29,346.2206
28.8,81.3,340.71844
28.8,81.31,357.1391
28.8,81.32000000000001,341.74222
28.8,81.33,294.8939
28.8,81.34,370.86703
28.8,81.35000000000001,350.2911
28.8,81.36,382.0823
28.8,81.37,420.73007
28.8,81.38,495.51718
28.8,81.39,478.39664
28.8,81.4,434.2108
28.8,81.41,415.40106
28.8,81.42,439.90283
28.8,81.43,388.54016
28.8,81.44,361.80002
28.8,81.45,365.6479
28.8,81.46000000000001,471.90134
28.8,81.47,483.5891
28.8,81.48,445.1787
28.8,81.49,401.41376
28.8,81.5,381.3321
28.8,81.51,344.8247
28.8,81.54,317.49747
28.8,81.55,304.24054
28.8,81.56,324.52042
28.8,81.57000000000001,313.21286
28.8,81.58,283.64417
28.8,81.59,280.1774
28.8,81.60000000000001,299.71997
28.8,81.61,290.86487
28.8,81.62,302.82556
28.8,81.63,374.26474
28.8,81.64,345.7649
28.8,81.65,277.18115
28.8,81.66,268.1158
28.8,81.67,262.46988
28.8,81.68,244.31183
28.8,81.69,236.81888
28.8,81.7,257.18042
28.8,81.71000000000001,282.19504
28.8,81.72,284.60104
28.8,81.73,273.3181
28.8,81.74,351.6859
28.8,81.75,324.64813
28.8,81.76,335.80484
28.8,81.77,326.9938
28.8,81.78,378.47263
28.8,81.79,345.5885
28.8,81.8,387.7671
28.8,81.81,385.35965
28.8,81.82000000000001,391.8106
28.8,81.83,398.31024
28.8,81.84,357.11017
28.8,81.85000000000001,392.2684
28.8,81.86,378.93143
28.8,81.87,410.187
28.8,81.89,434.97455
28.8,81.9,421.987
28.8,81.91,413.1443
28.8,81.92,399.85596
28.8,81.93,363.66577
28.8,81.94,371.06522
28.8,81.95,380.54504
28.8,81.96000000000001,376.59302
28.8,81.97,371.80197
28.8,81.98,419.75644
28.8,81.99,388.28625
28.8,82.0,442.76086
28.8,82.01,412.35516
28.8,82.02,413.08807
28.8,82.03,424.6908
28.8,82.04,464.54834
28.8,82.05,420.98944
28.8,82.06,421.73682
28.8,82.07000000000001,411.48203
28.8,82.08,436.45792
28.8,82.09,430.12607
28.8,82.10000000000001,433.8401
28.8,82.11,459.76657
