latitude,longitude,sand
28.900000000000002,82.17,52.4402
28.900000000000002,82.18,51.39179
28.900000000000002,82.19,50.81671
28.900000000000002,82.2,51.477356
28.900000000000002,82.24,49.282734
28.900000000000002,82.25,48.83767
28.900000000000002,82.26,50.53385
28.900000000000002,82.27,50.259403
28.900000000000002,82.28,50.700825
28.900000000000002,82.29,49.588497
28.900000000000002,82.3,50.46046
28.900000000000002,82.31,50.30452
28.900000000000002,82.32000000000001,56.42932
28.900000000000002,82.41,54.01342
28.900000000000002,82.42,54.815273
28.900000000000002,82.43,51.87796
28.900000000000002,82.44,53.494183
28.900000000000002,82.45,53.306435
28.900000000000002,82.48,53.051746
28.900000000000002,82.49,52.37881
28.900000000000002,82.5,53.309696
28.900000000000002,82.51,56.61206
28.900000000000002,82.52,55.586678
28.900000000000002,82.53,56.36044
28.900000000000002,82.54,57.49103
28.900000000000002,82.55,55.899105
28.900000000000002,82.8,53.792496
28.900000000000002,82.81,53.596375
28.900000000000002,82.89,52.39384
28.900000000000002,82.9,52.964977
28.900000000000002,82.92,54.69719
28.900000000000002,82.95,53.98543
28.900000000000002,82.96000000000001,53.679928
28.900000000000002,82.97,55.384785
28.900000000000002,82.98,56.006313
28.900000000000002,82.99,56.56833
28.900000000000002,83.01,53.25262
28.900000000000002,83.02,54.61619
28.900000000000002,83.03,55.870926
28.900000000000002,83.06,56.74848
28.900000000000002,83.83,51.029377
28.91,80.06,33.397728
28.91,80.07000000000001,32.936676
28.91,80.08,33.231163
28.91,80.09,33.04375
28.91,80.10000000000001,34.684948
28.91,80.11,35.956306
28.91,80.12,35.45261
28.91,80.13,38.201065
28.91,80.14,36.75226
28.91,80.2,35.918602
28.91,80.21000000000001,35.07005
28.91,80.22,34.315155
28.91,80.23,35.05485
28.91,80.24,35.202312
28.91,80.25,34.622604
28.91,80.26,36.53417
28.91,80.27,34.90626
28.91,80.31,34.186573
28.91,80.32000000000001,36.74311
28.91,80.33,36.476307
28.91,80.34,34.960327
28.91,80.35000000000001,36.784004
28.91,80.36,37.15569
28.91,80.37,38.130703
28.91,80.38,38.85801
28.91,80.39,37.679493
28.91,80.4,37.96079
28.91,80.41,38.32684
28.91,80.42,40.605995
28.91,80.43,42.137947
28.91,80.5,50.662674
28.91,80.51,53.661182
28.91,80.52,54.628967
28.91,80.53,51.894333
28.91,80.54,50.24585
28.91,80.57000000000001,42.62138
28.91,80.59,48.202988
28.91,80.62,47.777687
28.91,80.63,47.912457
28.91,80.64,47.517117
28.91,80.65,45.49562
28.91,80.66,49.326
28.91,80.71000000000001,47.4806
28.91,80.72,46.729904
28.91,80.73,45.705433
28.91,80.75,47.508892
28.91,80.76,46.206074
28.91,80.77,46.315186
28.91,80.78,46.35873
28.91,80.79,46.644123
28.91,80.8,46.6567
28.91,80.81,47.45684
28.91,80.82000000000001,47.7803
28.91,80.83,46.13115
28.91,80.84,46.711613
28.91,80.86,45.48307
28.91,80.87,45.91925
28.91,80.88,45.335697
28.91,80.89,44.705658
28.91,80.91,44.354385
28.91,80.93,44.3433
28.91,80.94,44.504696
28.91,80.96000000000001,44.813828
28.91,80.98,44.230576
28.91,80.99,44.03926
28.91,81.0,42.49524
28.91,81.01,43.010445
28.91,81.02,44.293564
28.91,81.03,40.62341
28.91,81.04,39.84168
28.91,81.05,40.0712
28.91,81.07000000000001,42.012115
28.91,81.08,41.458664
28.91,81.09,41.541492
28.91,81.10000000000001,41.9827
28.91,81.11,42.4122
28.91,81.14,44.372925
28.91,81.15,45.201756
28.91,81.16,47.53306
28.91,81.17,48.70622
28.91,81.18,48.92767
28.91,81.19,48.51827
28.91,81.2,48.01261
28.91,81.22,49.285362
28.91,81.23,46.73642
28.91,81.24,49.915436
28.91,81.25,48.703102
28.91,81.26,48.81802
28.91,81.27,48.65217
28.91,81.28,47.6673
28.91,81.3,47.923344
28.91,81.31,46.739273
28.91,81.32000000000001,48.615925
28.91,81.33,49.710197
28.91,81.34,50.19038
28.91,81.35000000000001,49.15773
28.91,81.36,50.45712
28.91,81.37,51.11021
28.91,81.38,50.22391
28.91,81.39,50.608303
28.91,81.4,49.31914
28.91,81.41,48.80649
28.91,81.42,48.919117
28.91,81.43,49.073166
28.91,81.44,49.72457
28.91,81.45,49.422703
28.91,81.46000000000001,49.43567
28.91,81.47,51.285686
28.91,81.48,50.504208
28.91,81.49,50.060837
28.91,81.5,49.683437
28.91,81.51,49.453987
28.91,81.52,49.570293
28.91,81.53,49.60821
28.91,81.54,48.938644
28.91,81.55,49.20578
28.91,81.56,49.365738
28.91,81.57000000000001,49.541367
28.91,81.58,50.686665
28.91,81.59,50.505474
28.91,81.60000000000001,52.3635
28.91,81.61,52.80239
28.91,81.62,53.9777
28.91,81.63,51.972977
28.91,81.64,52.684395
28.91,81.65,54.614166
28.91,81.66,55.810425
28.91,81.67,54.984905
28.91,81.68,54.22052
28.91,81.69,54.232933
28.91,81.7,53.23856
28.91,81.71000000000001,54.945786
28.91,81.72,54.23454
28.91,81.73,55.0641
28.91,81.74,55.5065
28.91,81.75,55.124763
28.91,81.76,54.49169
28.91,81.77,54.082226
28.91,81.78,53.735035
28.91,81.79,53.256573
28.91,81.8,53.12079
28.91,81.81,54.144737
28.91,81.82000000000001,53.44397
28.91,81.83,53.0214
28.91,81.84,53.1397
28.91,81.85000000000001,52.32836
28.91,81.86,52.53804
28.91,81.87,50.23861
28.91,81.88,50.221714
28.91,81.89,51.05169
28.91,81.94,50.71362
28.91,81.95,51.041656
28.91,81.96000000000001,50.39458
28.91,81.97,48.897774
28.91,81.98,50.83713
28.91,82.01,53.714622
28.91,82.02,51.55536
28.91,82.03,52.69234
28.91,82.04,52.17928
28.91,82.12,53.648174
28.91,82.13,53.759583
28.91,82.14,55.900646
28.91,82.15,54.245323
28.91,82.16,52.999966
28.91,82.17,52.748096
28.91,82.18,52.03706
28.91,82.19,49.815453
28.91,82.21000000000001,50.27889
28.91,82.22,50.693157
28.91,82.23,51.78293
28.91,82.24,49.901657
28.91,82.25,46.15402
28.91,82.26,49.15425
28.91,82.27,49.81416
28.91,82.28,50.440117
28.91,82.29,48.423927
28.91,82.3,50.007877
28.91,82.31,49.216785
28.91,82.42,52.64815
28.91,82.43,52.543255
28.91,82.44,52.362537
28.91,82.45,53.057487
28.91,82.46000000000001,53.732872
28.91,82.48,53.13815
28.91,82.49,52.396282
28.91,82.5,54.405178
28.91,82.51,55.59258
28.91,82.52,54.977516
28.91,82.53,55.08809
28.91,82.54,55.702686
28.91,82.55,54.37535
28.91,82.56,56.08957
28.91,82.57000000000001,56.63306
28.91,82.8,54.79718
28.91,82.81,54.71257
28.91,82.82000000000001,56.3931
28.91,82.89,53.16825
28.91,82.9,53.61198
28.91,82.91,54.88742
28.91,82.92,53.002518
28.91,82.93,52.52008
28.91,82.95,54.09888
28.91,82.96000000000001,53.851383
28.91,82.97,55.612892
28.91,82.98,54.973373
28.91,83.03,55.89194
28.91,83.81,50.5243
28.91,83.82000000000001,50.557354
28.91,83.83,51.94171
28.92,80.06,34.783016
28.92,80.07000000000001,34.90414
28.92,80.08,33.308006
28.92,80.09,34.077435
28.92,80.11,33.348778
28.92,80.12,34.884743
28.92,80.13,34.638
28.92,80.14,34.84681
28.92,80.18,40.454117
28.92,80.19,34.59186
28.92,80.2,33.98252
28.92,80.21000000000001,33.208668
28.92,80.22,32.137787
28.92,80.23,33.303528
28.92,80.24,33.325047
28.92,80.25,33.59652
28.92,80.26,34.1235
28.92,80.27,34.658844
28.92,80.28,34.827198
28.92,80.31,35.69972
28.92,80.32000000000001,47.2715
28.92,80.33,35.52847
28.92,80.34,35.167686
28.92,80.35000000000001,35.097034
28.92,80.36,35.15168
28.92,80.37,38.759487
28.92,80.38,39.93594
28.92,80.39,37.116215
28.92,80.4,38.022923
28.92,80.41,39.7386
28.92,80.42,42.191814
28.92,80.43,44.25833
28.92,80.51,52.645203
28.92,80.52,53.00603
28.92,80.53,50.6454
28.92,80.54,48.78782
28.92,80.57000000000001,44.674694
28.92,80.58,43.57625
28.92,80.59,45.587265
28.92,80.62,47.391357
28.92,80.63,46.58399
28.92,80.64,47.96261
28.92,80.65,47.659595
28.92,80.66,47.78642
28.92,80.67,47.79391
28.92,80.68,47.972675
28.92,80.69,47.63549
28.92,80.71000000000001,47.377552
28.92,80.72,46.013897
28.92,80.73,47.7223
28.92,80.74,46.807964
28.92,80.76,45.071068
28.92,80.77,44.629116
28.92,80.78,45.63419
28.92,80.79,46.015614
28.92,80.8,46.79131
28.92,80.81,47.787605
28.92,80.82000000000001,46.83903
28.92,80.83,46.602417
28.92,80.84,47.313183
28.92,80.85000000000001,46.59924
28.92,80.86,45.437668
28.92,80.87,45.556084
28.92,80.88,43.82662
28.92,80.9,44.51867
28.92,80.91,43.65997
28.92,80.94,44.23338
28.92,80.95,43.768047
28.92,80.96000000000001,43.796474
28.92,80.97,43.690365
28.92,80.99,42.699238
28.92,81.0,43.159416
28.92,81.01,42.30407
28.92,81.03,42.54861
28.92,81.04,43.20599
28.92,81.07000000000001,42.672764
28.92,81.08,44.686546
28.92,81.09,43.39717
28.92,81.10000000000001,45.221382
28.92,81.11,46.16886
28.92,81.12,47.834034
28.92,81.13,46.954884
28.92,81.14,46.051685
28.92,81.16,45.475227
28.92,81.17,48.13
28.92,81.18,45.21252
28.92,81.19,49.08559
28.92,81.2,48.299965
28.92,81.21000000000001,48.76316
28.92,81.22,49.867977
28.92,81.23,49.653614
28.92,81.24,49.946526
28.92,81.25,50.16653
28.92,81.26,49.18218
28.92,81.28,49.85715
28.92,81.29,49.9376
28.92,81.3,50.56867
28.92,81.31,50.817657
28.92,81.32000000000001,50.347073
28.92,81.33,49.56447
28.92,81.34,49.574726
28.92,81.35000000000001,48.54679
28.92,81.36,48.8874
28.92,81.37,48.807938
28.92,81.38,48.604565
28.92,81.39,48.22875
28.92,81.4,48.50729
28.92,81.41,48.069847
28.92,81.42,49.332085
28.92,81.43,49.142094
28.92,81.44,49.739246
28.92,81.45,49.869762
28.92,81.46000000000001,51.42885
28.92,81.47,51.102512
28.92,81.48,48.973827
28.92,81.49,50.889923
28.92,81.5,49.81707
28.92,81.51,49.357056
28.92,81.52,49.147564
28.92,81.53,49.33088
28.92,81.54,50.213314
28.92,81.55,49.968822
28.92,81.56,48.935055
28.92,81.57000000000001,50.964207
28.92,81.58,50.44198
28.92,81.59,53.170357
28.92,81.60000000000001,55.033157
28.92,81.61,56.802437
28.92,81.62,57.045635
28.92,81.63,54.63846
28.92,81.64,57.092377
28.92,81.65,56.631508
28.92,81.66,55.747784
28.92,81.67,55.925602
28.92,81.68,53.964035
28.92,81.69,54.712257
28.92,81.7,54.876263
28.92,81.71000000000001,55.394085
28.92,81.72,55.43189
28.92,81.73,55.506966
28.92,81.74,56.544746
28.92,81.75,55.58098
28.92,81.76,55.035202
28.92,81.77,53.61735
28.92,81.78,52.868114
28.92,81.79,53.51106
28.92,81.8,52.286736
28.92,81.81,53.392796
28.92,81.82000000000001,52.14983
28.92,81.83,51.248413
28.92,81.84,52.226578
28.92,81.85000000000001,51.482273
28.92,81.86,50.38293
28.92,81.87,51.08851
28.92,81.88,50.969105
28.92,81.89,51.568542
28.92,81.9,51.621864
28.92,81.95,50.78268
28.92,81.96000000000001,50.1068
28.92,81.97,50.88872
28.92,81.98,50.771152
28.92,81.99,52.570305
28.92,82.11,54.78121
28.92,82.12,54.277485
28.92,82.13,55.647263
28.92,82.14,56.238396
28.92,82.15,55.17331
28.92,82.16,54.46594
28.92,82.17,51.07376
28.92,82.22,50.23514
28.92,82.23,49.410313
28.92,82.24,48.116817
28.92,82.25,47.00299
28.92,82.26,48.7705
28.92,82.27,48.974415
28.92,82.28,49.285786
28.92,82.29,49.01351
28.92,82.3,49.69244
28.92,82.31,48.452553
28.92,82.32000000000001,48.99316
28.92,82.43,52.991486
28.92,82.44,52.720886
28.92,82.47,55.57402
28.92,82.48,53.098507
28.92,82.49,52.707996
28.92,82.5,52.944714
28.92,82.51,55.934063
28.92,82.52,54.98867
28.92,82.53,54.56903
28.92,82.54,52.67266
28.92,82.79,55.366573
28.92,82.8,55.31533
28.92,82.81,54.706364
28.92,82.82000000000001,56.029503
28.92,82.83,54.20426
28.92,82.89,53.715313
28.92,82.9,52.872913
28.92,82.91,54.448055
28.92,82.92,53.21996
28.92,82.93,52.546104
28.92,82.95,52.217934
28.92,82.96000000000001,55.110386
28.92,82.97,54.86535
28.92,83.03,52.21974
28.93,80.07000000000001,36.96927
28.93,80.08,33.679577
28.93,80.09,33.55798
28.93,80.10000000000001,35.44222
28.93,80.11,33.77975
28.93,80.12,34.74916
28.93,80.13,34.83591
28.93,80.14,34.726753
28.93,80.15,42.186302
28.93,80.18,38.340675
28.93,80.19,36.381077
28.93,80.2,34.067234
28.93,80.21000000000001,32.506603
28.93,80.22,32.647354
28.93,80.23,32.02255
28.93,80.24,32.75694
28.93,80.25,33.453598
28.93,80.26,33.334106
28.93,80.27,35.553604
28.93,80.28,36.594707
28.93,80.29,35.26568
28.93,80.3,37.58462
28.93,80.32000000000001,34.659336
28.93,80.33,35.579086
28.93,80.34,36.84306
28.93,80.35000000000001,36.426964
28.93,80.36,36.056973
28.93,80.37,37.47536
28.93,80.38,41.585014
28.93,80.39,41.021988
28.93,80.4,41.572414
28.93,80.41,42.576015
28.93,80.42,44.09697
28.93,80.43,43.892254
28.93,80.45,48.074215
28.93,80.49,49.366013
28.93,80.51,50.244904
28.93,80.52,50.856144
28.93,80.53,50.697308
28.93,80.54,48.875565
28.93,80.56,47.79389
28.93,80.57000000000001,47.474026
28.93,80.58,44.395283
28.93,80.59,44.49746
28.93,80.60000000000001,46.361477
28.93,80.61,47.706203
28.93,80.62,45.964504
28.93,80.63,46.292175
28.93,80.64,48.539352
28.93,80.65,47.34856
28.93,80.66,46.83121
28.93,80.67,46.81554
28.93,80.68,46.72961
28.93,80.69,47.54613
28.93,80.7,48.247917
28.93,80.71000000000001,46.70827
28.93,80.72,46.812504
28.93,80.73,46.245728
28.93,80.74,46.65202
28.93,80.75,44.46378
28.93,80.76,45.069115
28.93,80.77,44.77048
28.93,80.78,47.62973
28.93,80.79,47.13401
28.93,80.8,49.788628
28.93,80.81,48.142315
28.93,80.82000000000001,47.140427
28.93,80.83,46.29083
28.93,80.84,45.379395
28.93,80.86,46.3867
28.93,80.87,44.48235
28.93,80.88,43.97825
28.93,80.89,45.26675
28.93,80.9,44.825294
28.93,80.91,46.252457
28.93,80.92,43.46441
28.93,80.93,42.270752
28.93,80.94,43.949497
28.93,80.95,44.57689
28.93,80.96000000000001,44.675392
28.93,80.97,45.437763
28.93,80.98,43.782192
28.93,80.99,43.451942
28.93,81.01,43.63029
28.93,81.02,42.193176
28.93,81.03,43.823833
28.93,81.04,42.3163
28.93,81.05,41.605
28.93,81.06,43.719257
28.93,81.07000000000001,44.338737
28.93,81.08,46.362144
28.93,81.09,45.99613
28.93,81.10000000000001,47.001072
28.93,81.11,47.391033
28.93,81.12,45.7639
28.93,81.14,48.40898
28.93,81.16,47.07973
28.93,81.17,48.84079
28.93,81.18,47.89022
28.93,81.19,47.845417
28.93,81.2,48.58439
28.93,81.21000000000001,48.635155
28.93,81.22,49.375114
28.93,81.23,48.906662
28.93,81.24,48.7076
28.93,81.25,49.887337
28.93,81.26,50.68746
28.93,81.27,51.392742
28.93,81.28,48.95641
28.93,81.29,48.989117
28.93,81.31,50.18007
28.93,81.32000000000001,50.13002
28.93,81.33,50.000004
28.93,81.34,49.088715
28.93,81.35000000000001,48.65182
28.93,81.36,48.24885
28.93,81.37,48.53058
28.93,81.38,48.618843
28.93,81.39,48.558075
28.93,81.4,47.283665
28.93,81.41,48.555126
28.93,81.42,49.306423
28.93,81.43,49.46811
28.93,81.44,50.6092
28.93,81.45,51.933434
28.93,81.46000000000001,51.428043
28.93,81.47,49.064045
28.93,81.48,50.784157
28.93,81.49,50.8604
28.93,81.5,49.806904
28.93,81.51,49.813503
28.93,81.52,49.762165
28.93,81.53,50.15269
28.93,81.54,50.305534
28.93,81.55,51.220253
28.93,81.56,52.0842
28.93,81.57000000000001,52.70785
28.93,81.58,53.929424
28.93,81.59,54.879368
28.93,81.60000000000001,56.698483
28.93,81.61,57.354862
28.93,81.62,56.93854
28.93,81.63,56.31978
28.93,81.64,55.60036
28.93,81.65,53.671375
28.93,81.66,56.14151
28.93,81.67,55.1094
28.93,81.68,51.45973
28.93,81.69,54.248653
28.93,81.7,55.04645
28.93,81.71000000000001,54.41346
28.93,81.72,56.571903
28.93,81.73,56.970257
28.93,81.74,56.296604
28.93,81.75,54.868305
28.93,81.76,54.9005
28.93,81.79,52.613396
28.93,81.8,53.316303
28.93,81.81,53.112843
28.93,81.82000000000001,53.485176
28.93,81.83,53.58923
28.93,81.86,51.073074
28.93,81.87,51.076904
28.93,81.88,51.483265
28.93,81.89,51.028214
28.93,81.9,52.045837
28.93,81.94,51.30959
28.93,81.95,51.67671
28.93,81.96000000000001,51.7756
28.93,81.97,51.656807
28.93,81.98,53.4875
28.93,81.99,53.58399
28.93,82.11,54.14201
28.93,82.12,54.84039
28.93,82.13,55.451775
28.93,82.14,53.53842
28.93,82.15,54.864452
28.93,82.21000000000001,51.062096
28.93,82.22,49.146694
28.93,82.23,49.80664
28.93,82.24,46.89476
28.93,82.25,47.470028
28.93,82.26,48.57909
28.93,82.27,48.94647
28.93,82.28,48.925064
28.93,82.29,48.379898
28.93,82.3,49.307575
28.93,82.31,49.590794
28.93,82.32000000000001,49.01551
28.93,82.33,49.920544
28.93,82.44,53.283653
28.93,82.48,53.275352
28.93,82.49,52.323517
28.93,82.5,51.790627
28.93,82.51,56.777653
28.93,82.52,57.564716
28.93,82.53,56.305065
28.93,82.54,53.34682
28.93,82.62,53.10066
28.93,82.63,56.655518
28.93,82.79,54.012463
28.93,82.8,54.731815
28.93,82.81,54.83501
28.93,82.82000000000001,54.51529
28.93,82.83,55.012836
28.93,82.84,54.570755
28.93,82.87,53.70734
28.93,82.88,52.88558
28.93,82.89,53.55285
28.93,82.9,53.876156
28.93,82.91,54.230705
28.93,82.92,53.226646
28.93,82.93,53.34626
28.93,82.94,52.861404
28.93,82.95,53.27232
28.93,82.96000000000001,54.605537
28.93,82.97,54.587467
28.93,83.8,50.50015
28.93,83.82000000000001,50.736443
28.93,83.83,52.43116
28.94,80.07000000000001,36.507973
28.94,80.08,35.32228
28.94,80.09,35.388023
28.94,80.11,34.076435
28.94,80.12,34.314907
28.94,80.13,34.648495
28.94,80.14,35.74792
28.94,80.16,38.09399
28.94,80.17,36.728146
28.94,80.18,36.727184
28.94,80.19,35.73865
28.94,80.2,34.148315
28.94,80.21000000000001,33.994267
28.94,80.22,34.0059
28.94,80.23,33.27573
28.94,80.24,32.739895
28.94,80.25,35.75138
28.94,80.26,34.88204
28.94,80.27,36.381863
28.94,80.28,36.11183
28.94,80.29,36.453197
28.94,80.3,34.282658
28.94,80.31,37.214615
28.94,80.32000000000001,34.190437
28.94,80.33,34.37081
28.94,80.34,37.21296
28.94,80.35000000000001,36.77845
28.94,80.36,36.54701
28.94,80.37,39.65666
28.94,80.38,41.70772
28.94,80.39,41.716873
28.94,80.4,43.7799
28.94,80.41,44.71511
28.94,80.42,44.53436
28.94,80.46000000000001,48.44626
28.94,80.49,49.5128
28.94,80.53,50.435482
28.94,80.54,46.91812
28.94,80.57000000000001,49.377094
28.94,80.58,46.536522
28.94,80.59,46.155205
28.94,80.60000000000001,45.23893
28.94,80.61,46.03209
28.94,80.62,46.103394
28.94,80.63,46.192703
28.94,80.64,46.65058
28.94,80.65,47.88443
28.94,80.67,50.17234
28.94,80.68,47.08028
28.94,80.69,46.703396
28.94,80.7,46.54022
28.94,80.71000000000001,47.314533
28.94,80.72,46.296246
28.94,80.73,46.7468
28.94,80.74,47.138744
28.94,80.75,45.73232
28.94,80.77,47.588417
28.94,80.78,47.84427
28.94,80.8,49.05139
28.94,80.81,47.773495
28.94,80.82000000000001,46.87682
28.94,80.83,47.095554
28.94,80.84,45.5592
28.94,80.85000000000001,45.14662
28.94,80.86,44.9139
28.94,80.87,46.0963
28.94,80.88,44.86945
28.94,80.89,45.158688
28.94,80.9,45.770645
28.94,80.91,45.696934
28.94,80.92,46.384396
28.94,80.93,42.987167
28.94,80.94,41.798824
28.94,80.95,42.46413
28.94,80.96000000000001,47.272858
28.94,80.97,43.420406
28.94,80.98,43.535168
28.94,80.99,46.12598
28.94,81.02,44.141453
28.94,81.03,45.34592
28.94,81.04,45.861763
28.94,81.05,45.57846
28.94,81.06,44.863625
28.94,81.07000000000001,45.959587
28.94,81.08,45.88897
28.94,81.09,46.17696
28.94,81.10000000000001,46.909557
28.94,81.14,48.450706
28.94,81.15,48.092537
28.94,81.16,47.95493
28.94,81.17,48.511322
28.94,81.18,48.216908
28.94,81.19,48.448017
28.94,81.2,48.57224
28.94,81.21000000000001,49.15517
28.94,81.22,50.209625
28.94,81.23,48.33716
28.94,81.24,50.388954
28.94,81.25,51.936905
28.94,81.26,50.49256
28.94,81.27,50.12337
28.94,81.28,48.175014
28.94,81.29,49.459858
28.94,81.3,49.044495
28.94,81.31,49.40918
28.94,81.32000000000001,49.593536
28.94,81.33,48.810543
28.94,81.34,49.007973
28.94,81.35000000000001,49.215927
28.94,81.36,49.39
28.94,81.37,48.563015
28.94,81.38,49.052917
28.94,81.39,49.181973
28.94,81.4,49.247593
28.94,81.41,48.94742
28.94,81.42,49.526833
28.94,81.43,50.117645
28.94,81.44,51.949966
28.94,81.45,50.057304
28.94,81.46000000000001,50.122192
28.94,81.47,52.653385
28.94,81.48,53.868523
28.94,81.49,52.11346
28.94,81.5,51.89869
28.94,81.51,48.872562
28.94,81.52,50.3332
28.94,81.53,51.0411
28.94,81.54,51.120213
28.94,81.55,52.58313
28.94,81.56,52.95362
28.94,81.57000000000001,53.674377
28.94,81.58,54.18248
28.94,81.59,54.967304
28.94,81.60000000000001,54.984184
28.94,81.61,57.147125
28.94,81.62,54.995827
28.94,81.63,54.021694
28.94,81.64,54.628822
28.94,81.65,55.132355
28.94,81.66,56.419647
28.94,81.67,54.457035
28.94,81.68,54.502647
28.94,81.69,56.088257
28.94,81.7,55.8996
28.94,81.71000000000001,55.49097
28.94,81.73,56.304413
28.94,81.74,56.216846
28.94,81.75,55.65882
28.94,81.76,54.5342
28.94,81.78,52.12206
28.94,81.79,53.796284
28.94,81.8,54.373035
28.94,81.81,52.679142
28.94,81.82000000000001,53.44602
28.94,81.83,54.033802
28.94,81.84,53.315666
28.94,81.85000000000001,52.730076
28.94,81.89,52.440674
28.94,81.9,51.919
28.94,81.91,53.598698
28.94,81.94,52.033295
28.94,81.95,53.577
28.94,81.98,53.74653
28.94,82.12,54.879704
28.94,82.13,54.479397
28.94,82.2,51.99204
28.94,82.21000000000001,50.27759
28.94,82.22,48.262005
28.94,82.23,48.50844
28.94,82.24,48.226944
28.94,82.25,50.079582
28.94,82.26,49.490868
28.94,82.27,50.13899
28.94,82.28,50.5763
28.94,82.29,50.156403
28.94,82.3,48.42331
28.94,82.31,48.39866
28.94,82.32000000000001,48.54256
28.94,82.33,51.481915
28.94,82.41,52.82895
28.94,82.49,52.33088
28.94,82.5,53.132805
28.94,82.51,56.53152
28.94,82.52,55.492516
28.94,82.53,56.317253
28.94,82.60000000000001,55.82436
28.94,82.63,56.54057
28.94,82.8,55.03562
28.94,82.81,53.730167
28.94,82.82000000000001,54.806187
28.94,82.83,54.199535
28.94,82.84,55.644527
28.94,82.85000000000001,54.819565
28.94,82.87,53.76616
28.94,82.88,53.214268
28.94,82.89,52.977303
28.94,82.9,55.603313
28.94,82.91,54.968063
28.94,82.92,54.285282
28.94,82.93,54.73482
28.94,82.94,54.722786
28.94,82.95,54.177326
28.94,82.96000000000001,54.566124
28.94,82.97,55.98066
28.95,80.08,36.055473
28.95,80.09,35.590687
28.95,80.11,35.658688
28.95,80.12,35.321182
28.95,80.13,34.893017
28.95,80.14,35.901585
28.95,80.15,36.615646
28.95,80.16,37.2837
28.95,80.17,37.33711
28.95,80.18,37.6184
28.95,80.19,36.853024
28.95,80.2,35.996292
28.95,80.21000000000001,36.79669
28.95,80.22,36.29803
28.95,80.23,33.868755
28.95,80.24,35.428158
28.95,80.25,37.270214
28.95,80.26,33.985313
28.95,80.27,33.89258
28.95,80.28,37.233807
28.95,80.29,35.97729
28.95,80.3,35.251804
28.95,80.31,36.63614
28.95,80.32000000000001,34.08839
28.95,80.33,34.008728
28.95,80.34,36.10636
28.95,80.35000000000001,38.600086
28.95,80.36,39.671364
28.95,80.37,41.803764
28.95,80.38,41.162918
28.95,80.4,45.524895
28.95,80.41,45.374092
28.95,80.47,51.05764
28.95,80.48,50.923954
28.95,80.51,44.067314
28.95,80.52,46.307198
28.95,80.60000000000001,44.899803
28.95,80.61,45.886234
28.95,80.62,46.066628
28.95,80.63,47.878708
28.95,80.64,47.473362
28.95,80.65,47.84447
28.95,80.66,46.91411
28.95,80.67,47.335632
28.95,80.68,48.434254
28.95,80.69,47.966084
28.95,80.7,48.021706
28.95,80.71000000000001,48.12209
28.95,80.73,45.795803
28.95,80.74,46.67813
28.95,80.75,47.08795
28.95,80.76,45.984833
28.95,80.77,47.769108
28.95,80.78,48.277122
28.95,80.79,48.90663
28.95,80.8,47.518585
28.95,80.81,46.894547
28.95,80.82000000000001,46.65747
28.95,80.83,46.073036
28.95,80.84,44.536613
28.95,80.85000000000001,44.72097
28.95,80.86,44.68109
28.95,80.88,44.289455
28.95,80.89,43.867615
28.95,80.9,43.382404
28.95,80.93,44.111015
28.95,80.94,43.792328
28.95,80.95,43.681034
28.95,80.96000000000001,43.474606
28.95,80.97,43.980556
28.95,81.0,44.71035
28.95,81.02,48.705765
28.95,81.03,45.589085
28.95,81.04,45.84962
28.95,81.05,46.508545
28.95,81.12,47.13846
28.95,81.13,46.821266
28.95,81.14,46.847496
28.95,81.15,48.302006
28.95,81.16,47.978878
28.95,81.17,47.96239
28.95,81.18,48.610603
28.95,81.19,49.01304
28.95,81.2,49.281017
28.95,81.21000000000001,49.66011
28.95,81.22,49.585762
28.95,81.23,49.13363
28.95,81.24,49.6841
28.95,81.25,49.208233
28.95,81.26,50.290073
28.95,81.27,50.41152
28.95,81.28,48.48044
28.95,81.29,48.543198
28.95,81.3,49.522655
28.95,81.31,49.585297
28.95,81.32000000000001,50.01518
28.95,81.33,49.816208
28.95,81.34,49.827953
28.95,81.35000000000001,49.200104
28.95,81.36,49.17533
28.95,81.37,49.59698
28.95,81.38,49.413437
28.95,81.39,49.180035
28.95,81.4,48.735832
28.95,81.41,50.097324
28.95,81.42,50.460472
28.95,81.43,51.03093
28.95,81.44,51.199753
28.95,81.45,50.23972
28.95,81.46000000000001,49.81768
28.95,81.47,53.74727
28.95,81.48,53.363247
28.95,81.49,56.044727
28.95,81.5,52.84075
28.95,81.51,50.031742
28.95,81.52,50.530785
28.95,81.53,50.40553
28.95,81.54,52.26192
28.95,81.55,53.160957
28.95,81.56,55.576996
28.95,81.57000000000001,55.552963
28.95,81.58,53.545235
28.95,81.59,53.942146
28.95,81.60000000000001,55.2644
28.95,81.61,55.769665
28.95,81.62,55.149593
28.95,81.63,55.330143
28.95,81.64,54.276894
28.95,81.65,56.47329
28.95,81.66,54.93679
28.95,81.67,54.32447
28.95,81.68,55.161377
28.95,81.69,56.043648
28.95,81.7,56.85259
28.95,81.71000000000001,56.643482
28.95,81.72,56.1633
28.95,81.74,53.11374
28.95,81.75,53.2466
28.95,81.77,52.71212
28.95,81.78,53.126816
28.95,81.79,54.008728
28.95,81.8,53.99055
28.95,81.81,53.42455
28.95,81.82000000000001,53.02483
28.95,81.83,53.15159
28.95,81.84,53.390465
28.95,81.85000000000001,53.695137
28.95,81.88,51.661133
