latitude,longitude,p2o5
29.43,80.58,94.971725
29.43,80.59,93.1444
29.43,80.60000000000001,103.33048
29.43,80.61,111.136154
29.43,80.62,110.41423
29.43,80.63,98.54119
29.43,80.64,104.98717
29.43,80.65,102.4651
29.43,80.66,98.40543
29.43,80.67,99.55246
29.43,80.68,96.83837
29.43,80.69,105.09532
29.43,80.7,113.67461
29.43,80.71000000000001,130.07552
29.43,80.72,129.83084
29.43,80.73,122.09469
29.43,80.74,110.197426
29.43,80.75,108.79219
29.43,80.76,102.21268
29.43,80.77,100.820526
29.43,80.78,88.07152
29.43,80.79,88.61221
29.43,80.8,83.86498
29.43,80.81,85.86285
29.43,80.82000000000001,87.07988
29.43,80.83,102.052635
29.43,80.84,80.03001
29.43,80.85000000000001,85.32758
29.43,80.86,85.58225
29.43,80.87,88.21897
29.43,80.88,90.86152
29.43,80.89,78.60421
29.43,80.9,76.12842
29.43,80.91,83.53992
29.43,80.92,76.20862
29.43,80.93,44.170765
29.43,80.94,41.587387
29.43,80.95,49.471455
29.43,80.96000000000001,57.18798
29.43,80.97,53.029457
29.43,80.98,45.67632
29.43,80.99,50.893703
29.43,81.0,50.454727
29.43,81.01,42.984043
29.43,81.03,50.270794
29.43,81.07000000000001,66.6254
29.43,81.11,46.035282
29.43,81.12,39.034054
29.43,81.13,37.228153
29.43,81.14,37.693645
29.43,81.15,37.40082
29.43,81.16,39.053158
29.43,81.17,37.980755
29.43,81.18,37.261074
29.43,81.19,37.011272
29.43,81.2,32.399113
29.43,81.21000000000001,35.391647
29.43,81.22,36.355755
29.43,81.23,34.40824
29.43,81.24,36.83741
29.43,81.25,41.693253
29.43,81.26,43.50026
29.43,81.27,42.32716
29.43,81.28,43.903297
29.43,81.29,44.812683
29.43,81.3,43.91566
29.43,81.31,51.1942
29.43,81.32000000000001,49.934372
29.43,81.33,46.407322
29.43,81.34,44.91336
29.43,81.35000000000001,46.348164
29.43,81.36,40.98366
29.43,81.37,38.874374
29.43,81.38,38.02893
29.43,81.39,39.87658
29.43,81.4,39.58591
29.43,81.41,51.24216
29.43,81.42,41.37652
29.43,81.43,39.891087
29.43,81.44,43.172024
29.43,81.45,39.723503
29.43,81.46000000000001,43.040344
29.43,81.47,41.915737
29.43,81.48,56.07524
29.43,81.49,47.240036
29.43,81.5,46.314377
29.43,81.51,54.291008
29.43,81.58,41.947765
29.43,81.59,51.59093
29.43,81.60000000000001,38.847706
29.43,81.65,43.708374
29.43,81.66,44.71809
29.43,81.67,47.80822
29.43,81.68,42.812595
29.43,81.69,34.874763
29.43,81.7,37.73343
29.43,81.71000000000001,39.231586
29.43,81.72,37.79044
29.43,81.73,33.640057
29.43,81.74,34.91485
29.43,81.75,38.412346
29.43,81.97,90.5391
29.43,81.99,71.51786
29.43,82.0,67.31176
29.43,82.01,62.399303
29.43,82.02,69.08766
29.43,82.05,107.19831
29.43,82.06,114.867256
29.43,82.07000000000001,102.99244
29.43,82.08,130.15169
29.43,82.09,132.06123
29.43,82.10000000000001,155.0656
29.43,82.11,191.57442
29.44,80.24,198.70824
29.44,80.25,199.25105
29.44,80.26,176.97978
29.44,80.27,173.08363
29.44,80.28,161.68823
29.44,80.29,166.12454
29.44,80.3,173.82317
29.44,80.31,171.91063
29.44,80.32000000000001,159.36111
29.44,80.33,155.3312
29.44,80.34,136.39406
29.44,80.35000000000001,132.06601
29.44,80.36,127.39251
29.44,80.37,109.48023
29.44,80.38,88.90548
29.44,80.39,99.41725
29.44,80.4,90.3529
29.44,80.41,70.9005
29.44,80.42,75.87747
29.44,80.43,92.544365
29.44,80.44,82.68442
29.44,80.45,78.50914
29.44,80.46000000000001,69.37211
29.44,80.47,75.53953
29.44,80.48,73.806175
29.44,80.49,74.40043
29.44,80.5,86.03095
29.44,80.51,74.20652
29.44,80.52,97.78315
29.44,80.53,87.73178
29.44,80.54,75.59113
29.44,80.55,77.75466
29.44,80.56,79.849655
29.44,80.57000000000001,87.9343
29.44,80.58,96.9089
29.44,80.59,98.57661
29.44,80.60000000000001,84.03829
29.44,80.61,87.732445
29.44,80.62,98.53687
29.44,80.63,97.3333
29.44,80.64,94.85103
29.44,80.65,95.88997
29.44,80.66,100.7691
29.44,80.67,93.37265
29.44,80.68,97.26078
29.44,80.69,99.33711
29.44,80.7,116.270966
29.44,80.71000000000001,139.72336
29.44,80.72,126.333015
29.44,80.73,112.83765
29.44,80.74,100.04999
29.44,80.75,100.6271
29.44,80.76,110.68518
29.44,80.77,96.97518
29.44,80.78,91.49444
29.44,80.79,89.07037
29.44,80.8,84.67094
29.44,80.81,84.358246
29.44,80.82000000000001,90.07664
29.44,80.84,85.66553
29.44,80.85000000000001,88.22407
29.44,80.86,82.55182
29.44,80.87,82.02664
29.44,80.88,83.84228
29.44,80.89,75.31199
29.44,80.9,59.24873
29.44,80.91,56.274334
29.44,80.92,38.74364
29.44,80.93,40.816326
29.44,80.94,43.924686
29.44,80.95,47.344
29.44,80.96000000000001,45.44455
29.44,80.98,38.01733
29.44,80.99,45.83841
29.44,81.0,45.711105
29.44,81.01,43.546673
29.44,81.02,50.499863
29.44,81.03,41.93125
29.44,81.04,42.14867
29.44,81.05,38.485725
29.44,81.06,55.7301
29.44,81.07000000000001,36.682858
29.44,81.08,40.486176
29.44,81.10000000000001,40.948063
29.44,81.11,48.127975
29.44,81.12,45.145702
29.44,81.13,49.5195
29.44,81.14,41.101475
29.44,81.15,37.05112
29.44,81.16,35.77916
29.44,81.17,34.387947
29.44,81.18,36.398376
29.44,81.19,38.817394
29.44,81.2,36.258205
29.44,81.21000000000001,34.950626
29.44,81.22,35.384785
29.44,81.23,34.711754
29.44,81.24,33.49329
29.44,81.25,37.275715
29.44,81.26,38.996357
29.44,81.27,42.59716
29.44,81.28,42.30707
29.44,81.3,50.442955
29.44,81.34,66.22745
29.44,81.35000000000001,52.639618
29.44,81.36,47.566547
29.44,81.37,40.67044
29.44,81.38,38.88833
29.44,81.39,37.513683
29.44,81.4,37.283146
29.44,81.41,53.20466
29.44,81.42,48.2684
29.44,81.43,43.65291
29.44,81.44,39.175617
29.44,81.45,36.9057
29.44,81.46000000000001,49.528824
29.44,81.47,44.381187
29.44,81.48,45.536674
29.44,81.49,47.92962
29.44,81.5,50.094185
29.44,81.56,48.035065
29.44,81.57000000000001,46.836483
29.44,81.58,45.58343
29.44,81.59,39.197205
29.44,81.60000000000001,35.73832
29.44,81.61,41.47941
29.44,81.62,58.22888
29.44,81.64,41.506954
29.44,81.65,47.01396
29.44,81.66,44.173565
29.44,81.67,41.403645
29.44,81.68,45.259613
29.44,81.69,41.121716
29.44,81.7,37.90568
29.44,81.71000000000001,40.22567
29.44,81.72,39.710335
29.44,81.73,33.395638
29.44,81.74,40.218536
29.44,81.75,42.057896
29.44,81.76,43.877785
29.44,81.77,46.64248
29.44,81.97,87.36834
29.44,81.98,84.95882
29.44,81.99,80.0441
29.44,82.0,81.04518
29.44,82.01,97.85133
29.44,82.04,116.49768
29.44,82.05,109.646805
29.44,82.06,129.09776
29.44,82.07000000000001,141.62114
29.44,82.11,196.45944
29.44,82.12,204.79652
29.44,82.17,302.18854
29.44,82.18,297.49136
29.45,80.27,172.73637
29.45,80.29,154.1496
29.45,80.3,160.0554
29.45,80.31,160.27632
29.45,80.32000000000001,146.25314
29.45,80.33,140.50117
29.45,80.35000000000001,121.1714
29.45,80.36,108.11966
29.45,80.37,99.829025
29.45,80.38,103.43395
29.45,80.39,104.500755
29.45,80.4,100.52883
29.45,80.41,94.55169
29.45,80.42,87.41331
29.45,80.43,93.38229
29.45,80.44,94.26974
29.45,80.45,74.598976
29.45,80.46000000000001,82.00413
29.45,80.47,71.61693
29.45,80.48,79.93634
29.45,80.49,80.331825
29.45,80.5,97.628075
29.45,80.51,86.52558
29.45,80.52,101.032875
29.45,80.53,78.21026
29.45,80.54,76.06136
29.45,80.55,78.7197
29.45,80.56,84.42694
29.45,80.57000000000001,88.485695
29.45,80.58,83.9206
29.45,80.59,90.77689
29.45,80.60000000000001,83.51266
29.45,80.61,81.68111
29.45,80.62,93.54712
29.45,80.63,102.982506
29.45,80.64,95.52562
29.45,80.65,88.84014
29.45,80.66,108.09005
29.45,80.67,86.89366
29.45,80.68,88.6471
29.45,80.69,97.28509
29.45,80.7,95.28498
29.45,80.71000000000001,96.9954
29.45,80.72,107.67781
29.45,80.73,104.4377
29.45,80.74,95.05758
29.45,80.75,98.38935
29.45,80.76,110.189835
29.45,80.77,91.59806
29.45,80.78,89.93828
29.45,80.79,88.55326
29.45,80.8,84.84
29.45,80.81,83.79319
29.45,80.82000000000001,82.190216
29.45,80.83,88.3318
29.45,80.84,83.63052
29.45,80.85000000000001,83.011116
29.45,80.86,85.83896
29.45,80.87,92.300026
29.45,80.88,69.15633
29.45,80.89,57.15517
29.45,80.9,45.944263
29.45,80.91,41.559002
29.45,80.92,39.42341
29.45,80.93,46.78463
29.45,80.94,48.539013
29.45,80.95,48.652367
29.45,80.96000000000001,48.746925
29.45,80.97,47.43645
29.45,80.98,46.778465
29.45,80.99,42.481094
29.45,81.0,42.7545
29.45,81.01,41.93076
29.45,81.02,40.3851
29.45,81.03,37.017384
29.45,81.04,37.01923
29.45,81.05,35.502926
29.45,81.06,36.753445
29.45,81.07000000000001,37.68808
29.45,81.08,40.874264
29.45,81.10000000000001,45.514187
29.45,81.11,39.712006
29.45,81.12,38.86981
29.45,81.13,36.09166
29.45,81.14,36.237125
29.45,81.15,34.04853
29.45,81.16,40.348976
29.45,81.17,39.418133
29.45,81.18,36.19532
29.45,81.19,31.808002
29.45,81.2,39.0698
29.45,81.21000000000001,37.884327
29.45,81.22,33.761593
29.45,81.23,38.0889
29.45,81.24,36.85719
29.45,81.25,35.860485
29.45,81.26,40.971203
29.45,81.38,46.63099
29.45,81.39,44.038742
29.45,81.4,40.19514
29.45,81.41,45.9807
29.45,81.42,40.07587
29.45,81.43,40.844227
29.45,81.44,39.204136
29.45,81.45,45.67538
29.45,81.46000000000001,38.029354
29.45,81.47,42.13255
29.45,81.48,41.413883
29.45,81.49,44.246002
29.45,81.5,45.916622
29.45,81.51,45.770866
29.45,81.52,48.59493
29.45,81.53,46.23254
29.45,81.54,44.431015
29.45,81.55,42.676155
29.45,81.56,47.94548
29.45,81.59,40.614304
29.45,81.60000000000001,36.48081
29.45,81.61,40.0583
29.45,81.62,38.78879
29.45,81.65,43.018753
29.45,81.66,38.250023
29.45,81.67,37.983116
29.45,81.68,33.361782
29.45,81.69,34.94065
29.45,81.7,38.45048
29.45,81.71000000000001,40.860825
29.45,81.72,42.063107
29.45,81.73,41.752113
29.45,81.74,34.77957
29.45,81.75,34.639065
29.45,81.76,41.23004
29.45,81.77,46.82307
29.45,81.78,51.89933
29.45,81.98,98.46382
29.45,81.99,91.23786
29.45,82.0,98.39233
29.45,82.03,115.56998
29.45,82.04,123.67965
29.45,82.15,265.0699
29.45,82.16,297.38556
29.45,82.17,310.2022
29.45,82.18,297.13046
29.46,80.29,156.10196
29.46,80.3,152.08907
29.46,80.31,150.7955
29.46,80.32000000000001,145.40146
29.46,80.33,131.8507
29.46,80.34,127.94254
29.46,80.35000000000001,112.067665
29.46,80.36,96.695465
29.46,80.37,100.154594
29.46,80.38,141.82008
29.46,80.39,93.59544
29.46,80.41,125.21078
29.46,80.42,140.49838
29.46,80.43,88.47532
29.46,80.44,84.31128
29.46,80.45,69.35676
29.46,80.46000000000001,69.936584
29.46,80.47,85.70828
29.46,80.48,82.87889
29.46,80.49,77.47123
29.46,80.5,90.39636
29.46,80.51,88.793304
29.46,80.52,97.33122
29.46,80.53,95.35518
29.46,80.54,84.2531
29.46,80.55,76.6565
29.46,80.56,83.32113
29.46,80.57000000000001,91.95733
29.46,80.58,86.05711
29.46,80.59,87.46437
29.46,80.60000000000001,83.84274
29.46,80.61,81.79801
29.46,80.62,95.14851
29.46,80.63,87.69286
29.46,80.64,106.5744
29.46,80.65,98.14643
29.46,80.66,95.610016
29.46,80.67,95.704445
29.46,80.68,98.616135
29.46,80.69,92.25599
29.46,80.7,89.364624
29.46,80.71000000000001,94.4665
29.46,80.72,91.68178
29.46,80.73,95.855225
29.46,80.74,107.54296
29.46,80.75,111.61829
29.46,80.78,86.99266
29.46,80.79,89.62948
29.46,80.8,88.96573
29.46,80.81,84.19365
29.46,80.82000000000001,93.57091
29.46,80.83,91.58855
29.46,80.84,92.25107
29.46,80.85000000000001,88.127525
29.46,80.86,82.62127
29.46,80.87,73.19848
29.46,80.88,55.327686
29.46,80.89,54.588608
29.46,80.9,42.146152
29.46,80.91,41.148064
29.46,80.92,43.59134
29.46,80.93,42.757732
29.46,80.94,38.205963
29.46,80.95,35.21011
29.46,80.96000000000001,36.748577
29.46,80.97,35.76016
29.46,80.98,34.73761
29.46,80.99,35.420265
29.46,81.0,37.4053
29.46,81.01,44.15722
29.46,81.02,36.510838
29.46,81.03,34.52885
29.46,81.04,41.374775
29.46,81.05,40.124218
29.46,81.06,37.945015
29.46,81.07000000000001,39.521713
29.46,81.08,46.663177
29.46,81.09,39.273006
29.46,81.10000000000001,42.250607
29.46,81.11,41.098133
29.46,81.12,39.792397
29.46,81.13,37.718662
29.46,81.14,35.99607
29.46,81.15,37.23221
29.46,81.16,33.247673
29.46,81.17,40.17331
29.46,81.18,41.95356
29.46,81.19,38.31649
29.46,81.2,34.72168
29.46,81.21000000000001,40.265606
29.46,81.22,34.423607
29.46,81.36,53.40294
29.46,81.38,44.52086
29.46,81.39,48.48542
29.46,81.4,51.35119
29.46,81.41,52.360977
29.46,81.42,61.78201
29.46,81.43,46.167088
29.46,81.44,39.52969
29.46,81.45,42.351955
29.46,81.46000000000001,48.79177
29.46,81.47,42.08333
29.46,81.48,43.749275
29.46,81.49,42.226074
29.46,81.5,42.10256
29.46,81.51,43.78884
29.46,81.52,44.859024
29.46,81.53,46.878426
29.46,81.54,47.902668
29.46,81.55,45.87323
29.46,81.56,42.178013
29.46,81.58,39.6577
29.46,81.59,40.177536
29.46,81.60000000000001,36.637882
29.46,81.61,38.981102
29.46,81.62,43.55185
29.46,81.67,41.748547
29.46,81.68,37.818363
29.46,81.69,35.65478
29.46,81.7,38.39745
29.46,81.71000000000001,40.495335
29.46,81.72,39.268047
29.46,81.73,44.897827
29.46,81.74,51.307533
29.46,81.75,50.42265
29.46,81.76,43.400417
29.46,81.94,109.10543
29.46,81.98,108.81427
29.46,81.99,123.909645
29.46,82.0,101.03221
29.46,82.14,295.86118
29.46,82.15,301.2746
29.46,82.16,315.2484
29.46,82.17,313.00128
29.46,82.18,307.55588
29.47,80.29,153.2464
29.47,80.3,146.77286
29.47,80.31,137.32162
29.47,80.32000000000001,132.73412
29.47,80.33,123.89216
29.47,80.34,124.9703
29.47,80.35000000000001,117.36978
29.47,80.36,112.44696
29.47,80.37,110.14482
29.47,80.38,103.478195
29.47,80.39,97.40016
29.47,80.4,97.74097
29.47,80.41,82.48416
29.47,80.42,83.42115
29.47,80.43,78.840546
29.47,80.44,87.779495
29.47,80.45,88.75245
29.47,80.46000000000001,87.59176
29.47,80.47,84.17057
29.47,80.48,73.53434
29.47,80.49,72.78371
29.47,80.5,79.43878
29.47,80.51,93.14127
29.47,80.52,91.162506
29.47,80.53,87.22289
29.47,80.54,92.197784
29.47,80.55,91.70071
29.47,80.56,92.19332
29.47,80.57000000000001,76.62625
29.47,80.58,77.51848
29.47,80.59,83.730576
29.47,80.60000000000001,95.20093
29.47,80.61,83.73412
29.47,80.62,90.61406
29.47,80.63,96.76975
29.47,80.64,107.10311
29.47,80.65,104.8407
29.47,80.66,100.25327
29.47,80.67,100.23956
29.47,80.68,92.804695
29.47,80.69,90.941414
29.47,80.7,96.66081
29.47,80.71000000000001,101.13206
29.47,80.72,100.27537
29.47,80.73,100.6076
29.47,80.74,107.05191
29.47,80.77,90.31222
29.47,80.78,92.62887
29.47,80.79,88.50796
29.47,80.8,92.38823
29.47,80.81,84.648125
29.47,80.82000000000001,88.45915
29.47,80.83,82.20359
29.47,80.84,84.366
29.47,80.85000000000001,78.50599
29.47,80.86,70.33195
29.47,80.87,56.66706
29.47,80.88,52.265358
29.47,80.89,53.93709
29.47,80.9,52.090336
29.47,80.91,48.906513
29.47,80.92,40.000683
29.47,80.93,39.870888
29.47,80.94,50.06737
29.47,80.95,41.848347
29.47,80.96000000000001,41.533955
29.47,80.97,36.04905
29.47,80.98,38.941925
29.47,80.99,37.401886
29.47,81.0,36.048664
29.47,81.01,38.715233
29.47,81.02,38.100662
29.47,81.03,37.414852
29.47,81.04,42.874992
29.47,81.05,48.588753
29.47,81.06,43.507957
29.47,81.08,41.819077
29.47,81.10000000000001,43.31884
29.47,81.11,41.813847
29.47,81.12,41.99715
29.47,81.13,38.30831
29.47,81.14,38.9162
29.47,81.15,39.69536
29.47,81.16,37.159164
29.47,81.17,34.51293
29.47,81.18,40.052963
29.47,81.19,43.67134
29.47,81.2,40.03843
29.47,81.34,36.338684
29.47,81.35000000000001,54.06793
29.47,81.36,43.844788
29.47,81.37,37.483185
29.47,81.38,39.636353
29.47,81.39,38.45467
29.47,81.4,41.443886
29.47,81.41,48.078407
29.47,81.42,50.33961
29.47,81.43,49.59251
29.47,81.44,51.155743
29.47,81.45,47.68696
29.47,81.46000000000001,44.337376
29.47,81.47,45.000927
29.47,81.48,48.011257
29.47,81.49,46.916695
29.47,81.5,67.09813
29.47,81.51,50.24866
29.47,81.53,55.562145
29.47,81.54,51.728928
29.47,81.58,50.78651
29.47,81.59,42.89981
29.47,81.60000000000001,39.303993
29.47,81.61,41.404133
29.47,81.62,42.858505
29.47,81.63,62.66868
29.47,81.65,49.322685
29.47,81.66,76.48975
29.47,81.67,42.892117
29.47,81.68,41.375572
29.47,81.69,38.911636
29.47,81.7,44.11153
29.47,81.71000000000001,40.535446
29.47,81.72,43.805748
29.47,81.73,46.892963
29.47,81.74,47.973408
29.47,81.75,69.221405
29.47,81.76,55.81947
29.47,81.79,59.34704
29.47,81.82000000000001,88.173
29.47,81.83,85.4203
29.47,81.84,97.771164
29.47,81.89,154.01851
29.47,81.9,177.60373
29.47,81.92,141.77444
29.47,81.93,143.37877
29.47,81.96000000000001,124.81624
29.47,82.14,304.0314
29.47,82.15,330.37463
29.47,82.16,333.6078
29.47,82.17,323.8523
29.48,80.29,137.18025
29.48,80.3,133.43997
29.48,80.31,116.088
29.48,80.32000000000001,108.46101
29.48,80.33,111.78526
29.48,80.34,114.35613
29.48,80.35000000000001,121.198845
29.48,80.36,109.57801
29.48,80.37,98.16546
29.48,80.38,97.26715
29.48,80.39,87.76875
29.48,80.41,121.81643
29.48,80.42,91.06871
29.48,80.43,78.45102
29.48,80.44,103.24896
29.48,80.45,94.66598
29.48,80.46000000000001,83.28129
29.48,80.47,75.129005
29.48,80.48,80.86711
29.48,80.49,78.96124
29.48,80.5,90.29694
29.48,80.51,92.4474
29.48,80.52,77.806435
29.48,80.53,93.564186
29.48,80.54,90.92124
29.48,80.55,91.353935
29.48,80.56,84.16124
29.48,80.57000000000001,86.12866
29.48,80.58,89.79148
29.48,80.59,90.517204
29.48,80.60000000000001,97.47885
29.48,80.61,89.33598
29.48,80.62,87.51589
29.48,80.63,95.65815
29.48,80.64,97.63429
29.48,80.65,98.996
29.48,80.66,104.02288
29.48,80.67,108.707146
29.48,80.68,104.28112
29.48,80.69,108.53532
29.48,80.7,111.06301
29.48,80.71000000000001,111.55991
29.48,80.72,113.335266
29.48,80.77,87.660515
29.48,80.78,83.3393
29.48,80.79,80.474594
29.48,80.8,94.79105
29.48,80.81,88.19723
29.48,80.82000000000001,92.202545
29.48,80.83,80.04425
29.48,80.84,86.03633
29.48,80.85000000000001,69.01461
29.48,80.86,61.295315
29.48,80.87,51.908276
29.48,80.88,51.88454
29.48,80.89,51.517815
29.48,80.9,45.54092
29.48,80.91,53.135082
29.48,80.92,41.073185
29.48,80.93,41.407963
29.48,80.94,44.791447
29.48,80.95,48.311245
29.48,80.96000000000001,44.341873
29.48,80.97,46.52986
29.48,80.98,44.56508
29.48,80.99,44.21731
29.48,81.0,39.530636
29.48,81.01,36.022675
29.48,81.02,38.288425
29.48,81.03,42.239517
29.48,81.04,40.837334
29.48,81.05,39.617176
29.48,81.06,38.206024
29.48,81.07000000000001,41.584236
29.48,81.08,41.71343
29.48,81.09,41.856903
29.48,81.10000000000001,42.581272
29.48,81.11,42.79316
29.48,81.12,39.26904
29.48,81.13,47.741966
29.48,81.14,43.49483
29.48,81.15,46.25931
29.48,81.16,47.68613
29.48,81.17,54.962467
29.48,81.18,53.103
29.48,81.35000000000001,40.414776
29.48,81.36,46.08708
29.48,81.37,41.424046
29.48,81.38,39.75417
29.48,81.39,48.24304
29.48,81.4,41.711544
29.48,81.41,40.80606
29.48,81.42,43.46711
29.48,81.43,43.481937
29.48,81.44,49.36788
29.48,81.45,49.355156
29.48,81.46000000000001,50.35401
29.48,81.47,47.575974
29.48,81.48,45.90801
29.48,81.49,42.74048
29.48,81.5,46.138683
29.48,81.56,39.915035
29.48,81.57000000000001,42.235123
29.48,81.58,45.38162
29.48,81.59,39.361183
29.48,81.60000000000001,45.749023
29.48,81.61,43.874416
29.48,81.62,40.83154
29.48,81.63,43.6095
29.48,81.64,43.973473
29.48,81.65,47.644863
29.48,81.66,45.846565
29.48,81.67,44.437748
29.48,81.68,41.427998
29.48,81.69,43.25215
29.48,81.7,44.99692
29.48,81.71000000000001,47.810406
29.48,81.72,36.21009
29.48,81.73,45.438072
29.48,81.74,48.432846
29.48,81.75,54.289333
29.48,81.76,51.80938
29.48,81.77,62.36145
29.48,81.78,60.461056
29.48,81.79,62.69711
29.48,81.8,87.261955
29.48,81.81,69.98666
29.48,81.82000000000001,70.245834
29.48,81.85000000000001,119.60622
29.48,81.87,130.18452
29.48,81.88,135.45528
29.48,81.89,131.87045
29.48,81.9,136.7418
29.48,81.91,141.76302
29.48,81.92,135.18024
29.48,81.93,153.82312
29.48,81.94,147.70056
29.48,81.95,130.40727
29.48,81.96000000000001,121.720406
29.48,81.97,113.7507
29.48,82.0,133.02052
29.48,82.11,263.4175
29.48,82.14,316.189
29.48,82.15,338.01407
29.48,82.16,322.80392
29.48,82.17,277.6373
29.48,82.18,238.10081
29.490000000000002,80.31,111.24311
29.490000000000002,80.32000000000001,105.656624
29.490000000000002,80.33,112.05042
29.490000000000002,80.34,110.3956
29.490000000000002,80.35000000000001,97.30439
29.490000000000002,80.36,95.20578
29.490000000000002,80.37,91.82914
29.490000000000002,80.38,78.999146
29.490000000000002,80.39,77.30158
29.490000000000002,80.4,88.95433
29.490000000000002,80.45,115.88686
29.490000000000002,80.46000000000001,101.96933
29.490000000000002,80.47,82.53569
29.490000000000002,80.48,94.14846
29.490000000000002,80.49,94.26472
29.490000000000002,80.5,90.08272
29.490000000000002,80.51,89.858185
29.490000000000002,80.52,90.5899
29.490000000000002,80.53,100.667114
29.490000000000002,80.54,107.53669
29.490000000000002,80.55,98.2876
29.490000000000002,80.56,97.73761
29.490000000000002,80.57000000000001,85.46503
29.490000000000002,80.58,91.12671
29.490000000000002,80.59,87.2551
29.490000000000002,80.60000000000001,96.13379
29.490000000000002,80.61,112.902565
29.490000000000002,80.62,117.92034
29.490000000000002,80.63,129.68365
29.490000000000002,80.64,112.58923
29.490000000000002,80.65,103.93437
29.490000000000002,80.66,108.43477
29.490000000000002,80.67,115.437515
29.490000000000002,80.68,114.971794
29.490000000000002,80.69,108.84896
29.490000000000002,80.7,101.510025
29.490000000000002,80.73,97.03056
29.490000000000002,80.75,93.430756
29.490000000000002,80.76,94.3856
29.490000000000002,80.77,86.231514
29.490000000000002,80.78,83.98391
29.490000000000002,80.79,90.20653
29.490000000000002,80.8,87.80024
29.490000000000002,80.81,80.00574
29.490000000000002,80.82000000000001,82.09848
29.490000000000002,80.83,92.39043
29.490000000000002,80.84,73.841
29.490000000000002,80.85000000000001,52.75312
29.490000000000002,80.86,51.400043
29.490000000000002,80.87,58.372604
29.490000000000002,80.88,57.03541
29.490000000000002,80.89,46.15244
29.490000000000002,80.9,45.438835
29.490000000000002,80.91,48.488373
29.490000000000002,80.92,50.408623
29.490000000000002,80.93,41.120106
29.490000000000002,80.94,40.94698
29.490000000000002,80.95,40.5544
29.490000000000002,80.96000000000001,46.070374
29.490000000000002,80.97,38.259457
29.490000000000002,80.98,38.17031
29.490000000000002,80.99,41.208805
29.490000000000002,81.0,44.94372
29.490000000000002,81.01,44.08415
29.490000000000002,81.02,47.855564
29.490000000000002,81.03,38.47634
29.490000000000002,81.04,38.88687
29.490000000000002,81.05,40.360455
29.490000000000002,81.06,37.505596
29.490000000000002,81.07000000000001,34.623875
29.490000000000002,81.08,37.203205
29.490000000000002,81.09,38.950016
29.490000000000002,81.10000000000001,42.73556
29.490000000000002,81.11,43.0975
29.490000000000002,81.12,46.3614
29.490000000000002,81.13,50.6518
29.490000000000002,81.14,46.10255
29.490000000000002,81.15,36.587173
29.490000000000002,81.16,42.741486
29.490000000000002,81.19,60.439693
29.490000000000002,81.22,38.12522
29.490000000000002,81.23,34.575966
29.490000000000002,81.24,36.524487
29.490000000000002,81.36,43.85825
29.490000000000002,81.38,45.95941
29.490000000000002,81.39,47.243042
29.490000000000002,81.4,52.55698
29.490000000000002,81.41,49.60106
29.490000000000002,81.42,52.489483
29.490000000000002,81.43,47.87726
29.490000000000002,81.44,49.884766
29.490000000000002,81.45,57.672283
29.490000000000002,81.46000000000001,53.03519
29.490000000000002,81.47,49.05549
29.490000000000002,81.48,56.448853
29.490000000000002,81.49,48.08981
29.490000000000002,81.5,50.059326
29.490000000000002,81.59,47.55284
29.490000000000002,81.60000000000001,47.030525
29.490000000000002,81.61,43.22321
29.490000000000002,81.62,42.058773
29.490000000000002,81.63,41.119057
29.490000000000002,81.64,44.74008
29.490000000000002,81.65,41.97383
29.490000000000002,81.66,43.372257
29.490000000000002,81.67,43.24204
29.490000000000002,81.68,43.741142
29.490000000000002,81.69,43.552628
29.490000000000002,81.7,49.36471
29.490000000000002,81.71000000000001,49.11324
29.490000000000002,81.72,43.25193
29.490000000000002,81.73,40.0286
29.490000000000002,81.74,46.10925
29.490000000000002,81.75,46.79937
29.490000000000002,81.76,51.06829
29.490000000000002,81.77,55.45339
29.490000000000002,81.78,57.54
29.490000000000002,81.79,65.9199
29.490000000000002,81.8,69.609566
29.490000000000002,81.81,75.609085
29.490000000000002,81.82000000000001,92.52989
29.490000000000002,81.83,89.490906
29.490000000000002,81.84,96.632126
29.490000000000002,81.85000000000001,120.96229
29.490000000000002,81.86,133.67043
29.490000000000002,81.87,130.36377
29.490000000000002,81.88,136.56447
29.490000000000002,81.89,140.75351
29.490000000000002,81.9,156.9794
29.490000000000002,81.91,157.1492
29.490000000000002,81.92,165.41847
29.490000000000002,81.93,169.52275
29.490000000000002,81.94,149.36485
29.490000000000002,81.95,129.54765
29.490000000000002,81.96000000000001,127.93137
29.490000000000002,81.97,129.50844
29.490000000000002,81.98,143.17236
29.490000000000002,82.0,132.54933
29.490000000000002,82.10000000000001,238.81046
29.490000000000002,82.12,268.98892
29.490000000000002,82.13,288.1698
29.490000000000002,82.14,294.75153
29.490000000000002,82.15,295.0536
29.490000000000002,82.16,275.94968
29.490000000000002,82.17,247.20236
29.490000000000002,82.18,238.93156
29.490000000000002,82.19,216.90701
29.490000000000002,82.25,190.93681
29.5,80.32000000000001,105.26084
29.5,80.33,111.22807
29.5,80.34,108.379234
29.5,80.35000000000001,103.26902
29.5,80.36,94.10419
29.5,80.37,90.93782
29.5,80.38,75.28833
29.5,80.39,73.71282
29.5,80.4,83.10591
29.5,80.41,68.35284
29.5,80.42,69.65369
29.5,80.43,78.71549
29.5,80.44,102.38016
29.5,80.45,107.54749
29.5,80.46000000000001,88.714806
29.5,80.47,84.488205
